alpha,composed_epsilon,dataset,mean_noise_multiplier,round,seed,target_epsilon,v5_variant,validation_auc,validation_auprc,validation_f1_fixed_0_5
0.5,2.0072474576457773,give_me_some_credit,2.0418639038085935,20,31415,3.0,ha_uniform,0.8235337379893721,0.31754883559690694,0.0
0.5,2.0432392067193916,give_me_some_credit,2.0418639038085935,21,31415,3.0,ha_uniform,0.8235801703991494,0.3170097681427828,0.0
0.5,2.079230955793006,give_me_some_credit,2.0418639038085935,22,31415,3.0,ha_uniform,0.824526300341306,0.31802069108451014,0.0
0.5,2.114626637867139,give_me_some_credit,2.0418639038085935,23,31415,3.0,ha_uniform,0.8257564808286482,0.3197725257599142,0.0
0.5,2.1497851715818337,give_me_some_credit,2.0418639038085935,24,31415,3.0,ha_uniform,0.8265840244005098,0.32303102497410485,0.0
0.5,2.184943705296529,give_me_some_credit,2.0418639038085935,25,31415,3.0,ha_uniform,0.8272468832384121,0.3245206655111154,0.0
0.5,2.220102239011224,give_me_some_credit,2.0418639038085935,26,31415,3.0,ha_uniform,0.8280522684180779,0.32660812187090105,0.0
0.5,2.254601870926737,give_me_some_credit,2.0418639038085935,27,31415,3.0,ha_uniform,0.8293317763815145,0.32619852285132045,0.0
0.5,2.289027732727966,give_me_some_credit,2.0418639038085935,28,31415,3.0,ha_uniform,0.829576131113545,0.3272004210337692,0.0
0.5,2.323453594529195,give_me_some_credit,2.0418639038085935,29,31415,3.0,ha_uniform,0.8301823134608558,0.32877408154813104,0.0
0.5,2.357693690513604,give_me_some_credit,2.0418639038085935,30,31415,3.0,ha_uniform,0.8304863510984994,0.3299025568749754,0.0
0.5,2.391456579490473,give_me_some_credit,2.0418639038085935,31,31415,3.0,ha_uniform,0.8306434641205523,0.32939391017221636,0.0
0.5,2.4252194684673416,give_me_some_credit,2.0418639038085935,32,31415,3.0,ha_uniform,0.8310291760329485,0.3292117339415397,0.0
0.5,2.458982357444211,give_me_some_credit,2.0418639038085935,33,31415,3.0,ha_uniform,0.8312003189917686,0.32929474309225,0.0
0.5,2.4921852481697453,give_me_some_credit,2.0418639038085935,34,31415,3.0,ha_uniform,0.8312534323238163,0.3292657348492597,0.0
0.5,2.5253343162555377,give_me_some_credit,2.0418639038085935,35,31415,3.0,ha_uniform,0.8316897522224089,0.3291871181210407,0.0
0.5,2.55848338434133,give_me_some_credit,2.0418639038085935,36,31415,3.0,ha_uniform,0.8320608217801628,0.3296637215697957,0.0
0.5,2.5911713567013495,give_me_some_credit,2.0418639038085935,37,31415,3.0,ha_uniform,0.8320527489990865,0.32964443404579663,0.0
0.5,2.6237419000218516,give_me_some_credit,2.0418639038085935,38,31415,3.0,ha_uniform,0.8323967608216465,0.3304187424230691,0.0
0.5,2.656312443342354,give_me_some_credit,2.0418639038085935,39,31415,3.0,ha_uniform,0.8326251926889331,0.33039050457294367,0.0
0.5,2.688383826169993,give_me_some_credit,2.0418639038085935,40,31415,3.0,ha_uniform,0.8327133251885468,0.33065713306296574,0.0
0.5,2.720401681254929,give_me_some_credit,2.0418639038085935,41,31415,3.0,ha_uniform,0.8333005782560923,0.33188946363878724,0.0
0.5,2.752321027487145,give_me_some_credit,2.0418639038085935,42,31415,3.0,ha_uniform,0.8334258455486574,0.3315566583748296,0.0
0.5,2.783805491504605,give_me_some_credit,2.0418639038085935,43,31415,3.0,ha_uniform,0.8334892586358715,0.33207326056316794,0.0
0.5,2.8152899555220654,give_me_some_credit,2.0418639038085935,44,31415,3.0,ha_uniform,0.8339681137395838,0.3334135022083435,0.0
0.5,2.8464671454551627,give_me_some_credit,2.0418639038085935,45,31415,3.0,ha_uniform,0.834487444097383,0.3339374430456955,0.0
0.5,2.8774329374274603,give_me_some_credit,2.0418639038085935,46,31415,3.0,ha_uniform,0.8349002694193254,0.3340833491064504,0.0
